,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pitching Data for 547888 for game: gid_2017_04_27_nyamlb_bosmlb_1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,sb
2017-04-28,170428_000629bos,f0351b75-6f6e-4a06-9d63-8105bb4aae88,4,4,547888,643217,25,Strikeout,S,185,3.301,1.504,-5.87884,1.6872,FS,22,0.9,L,2,1,R,gid_2017_04_27_nyamlb_bosmlb_1/,Swinging Strike (Blocked),253.979,-1.86938,4,nya,0.0781987273,-126.9715316774,0.3128207187,-5.2630196229,0.166591897,-5.87884,1.6872,-1.4848750864,55,5.4774873542,5.2046743093,-129.6853623368,-3.9836847627,-8.9638115997,23.217444931,-31.8952658539,88.53,-0.0759675467,0.8209964199,0.0415456,0.722866,12
2017-04-28,170428_000658bos,e3125275-626e-4b22-98cc-afef5f3f3afb,8,1,547888,605141,26,Pop Out,S,189,3.301,1.504,-3.56647,7.91827,FF,12,0.917,R,0,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Called Strike,204.214,0.330898,4,nya,0.0760346006,-130.5193606632,0.304983915,-2.9598229482,6.306010378,-3.56647,7.91827,-1.5308184694,55,5.3286900188,4.25393469,-133.5072620903,-1.7033183999,-5.303476059,26.2961840973,-20.8797514801,91.08,-0.2147623451,2.7862799907,-0.0956896,2.69981,0
2017-04-28,170428_000717bos,d4335bc3-9436-4dc9-a5b0-7363e35a7999,8,2,547888,605141,26,Pop Out,S,190,3.301,1.504,-9.98022,7.05141,SI,21,0.919,R,1,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Foul,234.74,-0.922197,4,nya,0.0745479378,-133.0736964028,0.2996048365,-9.3684369216,5.5983900787,-9.98022,7.05141,-1.5639158939,55,5.2493217675,6.0625266455,-136.2656664996,-4.2362729224,-17.3947522278,28.657439743,-21.784244812,93.05,-0.5413714878,1.6684926264,-0.428544,1.57391,1
2017-04-28,170428_000735bos,640f53e2-7c87-40b8-97ec-166530e45f66,8,3,547888,605141,26,Pop Out,S,191,3.301,1.504,-7.77743,4.23138,SI,21,0.624,R,2,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Foul,241.437,-1.61579,4,nya,0.0777098799,-127.6997035018,0.3117806418,-6.9996857909,2.6139289687,-7.77743,4.23138,-1.4720427601,55,5.3822861435,5.2318921402,-130.6407724783,-4.2080339693,-12.0013196106,25.3265719757,-27.6972849731,89.19,-0.3320270274,1.0459448735,-0.217192,0.950714,2
2017-04-28,170428_000800bos,6b105e09-7121-46ec-bf63-26d2dbca67d0,8,4,547888,605141,26,Pop Out,B,192,3.301,1.504,0.229148,2.58059,SL,23,0.913,R,2,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Ball,174.969,-1.67262,4,nya,0.0800682091,-123.8986721756,0.321794886,0.8070109149,0.9357459861,0.229148,2.58059,-1.654343078,55,5.2078050864,4.3216717067,-126.8714971456,-2.7825896849,1.2988825505,24.8498607025,-30.6729185944,86.57,0.3798908857,0.9911239223,0.505325,0.899652,2
2017-04-28,170428_000818bos,eb7c2a52-6fce-48ba-a313-4414c82c9558,8,5,547888,605141,26,Pop Out,S,193,3.301,1.504,2.43959,1.73553,SL,10,0.92,R,2,1,R,gid_2017_04_27_nyamlb_bosmlb_1/,Foul,125.446,0.299853,4,nya,0.0812376499,-122.0789430283,0.327015255,2.9454319677,0.0259014146,2.43959,1.73553,-1.8615453911,55,5.1810824331,1.3141856203,-125.1166235264,1.7881322623,4.5905182724,25.0300383911,-32.1386320953,85.32,-0.8108624832,2.7522747314,-0.688954,2.67192,12
2017-04-28,170428_000843bos,51bbba8c-ea98-4bf5-b008-bf06fa6b29e8,8,6,547888,605141,26,Pop Out,S,194,3.301,1.504,-5.62546,10.1451,FF,0,0.915,R,2,1,R,gid_2017_04_27_nyamlb_bosmlb_1/,Foul,208.978,1.55802,4,nya,0.0739031357,-134.1802090594,0.2976635808,-4.9907054177,8.5397277207,-5.62546,10.1451,-1.4298565132,55,5.3211535433,3.4339664126,-137.5623757482,-0.2306823825,-9.3877017136,30.6359572754,-16.1154559021,93.82,-0.8101790021,3.8853084509,-0.69591,3.80238,12
2017-04-28,170428_000906bos,751f4c1b-53af-4f2c-ac2a-fd2cfb95c5db,8,7,547888,605141,26,Pop Out,B,195,3.301,1.504,-7.99516,4.94302,SI,23,0.796,R,2,1,R,gid_2017_04_27_nyamlb_bosmlb_1/,Ball,238.258,-2.90549,4,nya,0.077559191,-127.9484126866,0.3111682296,-7.3058376039,3.3676384051,-7.99516,4.94302,-1.430355551,55,5.3844560608,6.8753002825,-130.8934010706,-7.2259437681,-12.575586998,25.4095378265,-26.3822615509,89.5,0.3590504417,-0.1073746697,0.47693,-0.208087,12
2017-04-28,170428_000935bos,466cad41-aae0-420f-8ed1-8e42437a6889,8,8,547888,605141,26,Pop Out,X,196,3.301,1.504,0.315751,3.05025,SL,13,0.884,R,2,2,R,gid_2017_04_27_nyamlb_bosmlb_1/,"In play, out(s)",174.133,0.0189131,4,nya,0.0794401646,-124.769187711,0.3207791122,0.8912441748,1.4359104807,0.315751,3.05025,-1.6810078628,55,5.2447299103,4.8939183057,-128.0898741105,0.3211548041,1.4435548549,27.9888549194,-29.8532450562,87.4,0.6088423645,2.5036788267,0.735763,2.41949,22
2017-04-28,170428_001020bos,74cbc82c-cb94-457c-a730-f766e4961d72,3,1,547888,434670,27,Single,S,200,3.285,1.487,-11.2631,6.41658,SI,15,0.919,R,0,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Swinging Strike,240.315,-0.483748,4,nya,0.0745203161,-133.0290954761,0.3006354748,-10.553184608,4.9147033384,-11.2631,6.41658,-1.5768632231,55,5.1922836385,4.8873370103,-136.501741291,-2.8817184554,-19.4604031677,31.1995044098,-23.1161330109,93.15,-1.2147274699,2.0438810087,-1.10605,1.95111,0
2017-04-28,170428_001043bos,0d783863-e388-4c49-bb48-072877b9f760,3,2,547888,434670,27,Single,S,201,3.285,1.487,1.01515,3.01472,SL,24,0.927,R,1,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Swinging Strike,161.426,-0.942995,4,nya,0.0800750654,-123.7966570036,0.3231057465,1.5852955003,1.3607005073,1.01515,3.01472,-1.6947822929,55,5.2724052796,5.0422087574,-127.0412179101,-1.5946107486,2.5308686857,27.1286254272,-30.0066893463,86.69,0.7854199101,1.6260363127,0.913864,1.53825,1
2017-04-28,170428_001111bos,d5b36ec0-b30f-45a9-b62d-c2c524a55393,3,3,547888,434670,27,Single,X,202,3.285,1.487,-6.34169,11.8387,FF,6,0.916,R,2,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,"In play, no out",208.145,1.06208,4,nya,0.0737161416,-134.4233674073,0.298076237,-5.6762202618,10.1662297869,-6.34169,11.8387,-1.3964423686,55,5.3185577444,4.6774270211,-138.1032748391,-1.9648129541,-10.6476380463,33.4290938721,-13.1088564758,94.22,-0.3742249899,3.4247073798,-0.258523,3.34081,2
2017-04-28,170428_001200bos,b3242ae2-b66d-4a29-8c1c-5b2b8374cf96,2,1,547888,519048,28,Forceout,S,206,3.467,1.589,5.65133,-3.45115,CU,11,0.94,L,0,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Called Strike,58.5722,0.188577,4,nya,0.0916411126,-108.1978840788,0.3693014636,6.2609235637,-5.4479310705,5.65133,-3.45115,-1.5405493556,55,5.3566868425,-0.3460504257,-110.9566912036,4.7131590582,7.6511214142,20.1535067902,-38.8366091614,75.72,-0.7355072722,2.7669536739,-0.614885,2.70507,0
2017-04-28,170428_001231bos,54169e9d-b94f-43d2-8180-a8520ad8671d,2,2,547888,519048,28,Forceout,X,207,3.467,1.589,-9.46219,5.79487,SI,15,0.919,L,1,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,"In play, out(s)",238.5,-0.401586,4,nya,0.0751548088,-132.0147265362,0.3018526183,-8.8476790937,4.334120041,-9.46219,5.79487,-1.7098119201,55,5.1583986456,5.6133388948,-135.1345041307,-2.0196573427,-16.1840874786,27.7815394745,-24.2510702972,92.23,-0.7729931737,2.2422227809,-0.660253,2.15091,1
2017-04-28,170428_002057bos,2ea3e2d6-4d0c-4f28-baa2-8a303d995f13,3,1,547888,593428,32,Single,B,232,3.411,1.565,-4.00569,7.97297,FF,5,0.917,R,0,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Ball,206.643,1.02537,5,nya,0.0766894585,-129.4829872525,0.3066246684,-3.345652953,6.2694050404,-4.00569,7.97297,-1.6151541121,55,5.2334124535,3.296517293,-132.2126216291,0.3598744524,-5.9308297272,23.8111110077,-21.065243042,90.17,-0.7527065664,3.5159032878,-0.636227,3.43441,0
2017-04-28,170428_002113bos,8738df5d-d5c6-4863-9c93-0e51ac295eee,3,2,547888,593428,32,Single,S,233,3.411,1.565,-4.21039,6.85077,FF,17,0.911,R,0,1,R,gid_2017_04_27_nyamlb_bosmlb_1/,Called Strike,211.545,-0.36477,5,nya,0.0772064442,-128.6245181926,0.3085828569,-3.5050047545,5.113511619,-4.21039,6.85077,-1.5591144431,55,5.1889437852,5.5841592762,-131.3103459897,-2.0333634544,-6.1347062225,23.2713427887,-23.228971756,89.62,0.2571136483,2.2388674254,0.378148,2.15132,10
2017-04-28,170428_002135bos,175f53c9-f2b9-4320-913e-5a572c8f1f8b,3,3,547888,593428,32,Single,X,234,3.411,1.565,-3.77772,6.21123,FF,16,0.909,R,1,1,R,gid_2017_04_27_nyamlb_bosmlb_1/,"In play, no out",211.279,-0.393214,5,nya,0.0764862192,-129.8069760847,0.3060628998,-3.2095602148,4.7061341507,-3.77772,6.21123,-1.5074175053,55,5.1707369204,3.8747813147,-132.6036667073,-2.0291475487,-5.7104837532,24.4627127991,-23.8057959442,90.46,-0.3831063238,2.2141936991,-0.26521,2.12506,11
2017-04-28,170428_002215bos,593d475f-aaa6-4ffb-98ca-9b815ab97b0c,2,1,547888,598265,33,Grounded Into DP,B,238,3.301,1.504,-10.7129,7.95239,SI,23,0.917,L,0,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Ball,233.394,-1.67293,5,nya,0.0759469123,-130.6169639536,0.3052957094,-9.9727103178,6.36176657,-10.7129,7.95239,-1.6277324424,55,5.2404969037,8.8306473367,-133.7663837109,-5.7842799365,-17.8328415985,27.7551379547,-20.8031180267,91.49,0.5066126765,0.9941887818,0.624279,0.899372,0
2017-04-28,170428_002307bos,0005d076-cd37-4a4c-bfe0-64681f53b064,2,2,547888,598265,33,Grounded Into DP,X,240,3.301,1.504,-10.4213,8.48663,SI,17,0.917,L,0,1,R,gid_2017_04_27_nyamlb_bosmlb_1/,"In play, out(s)",230.822,-0.251594,5,nya,0.0757735656,-130.9385865385,0.3043144623,-9.7871758343,6.9733280315,-10.4213,8.48663,-1.6673160117,55,5.2271476984,7.7120739454,-134.0273073551,-2.9968996515,-17.6141202087,27.2801890717,-19.6290018921,91.56,0.0173613592,2.2648342286,0.13297,2.17644,10
2017-04-28,170428_002350bos,45423cd3-18b4-47e6-b6a8-d0a06fcb28d6,1,1,547888,506702,34,Flyout,X,245,3.301,1.504,-9.2698,7.92964,SI,16,0.918,L,0,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,"In play, out(s)",229.435,-0.23273,5,nya,0.0744745278,-133.2035477597,0.299325723,-8.5798092973,6.3956065811,-9.2698,7.92964,-1.5576571996,55,5.1947169282,6.2922556961,-136.4025942843,-2.9245756763,-15.9601990814,28.7494197235,-20.2818644409,93.12,-0.319439906,2.2842421011,-0.204957,2.19339,0
2017-04-28,170428_003519bos,6c4bf66d-2634-4d64-b427-9196343e73a4,3,1,547888,593523,39,Strikeout,S,280,3.371,1.535,4.20591,-4.18288,CU,17,0.942,L,0,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Called Strike,45.1342,-0.529377,6,nya,0.0920288183,-107.8198222392,0.3694283453,4.8501066603,-6.1543586158,4.20591,-4.18288,-1.6053815967,55,5.4293341158,1.234033997,-110.3355666933,3.3636486264,5.9229710464,18.2941069946,-39.694729126,75.27,-0.2187264531,2.0339358061,-0.0960443,1.96703,0
2017-04-28,170428_003537bos,99d5acee-c593-4b49-bb60-5fc606ba3234,3,2,547888,593523,39,Strikeout,S,281,3.371,1.535,-6.67353,6.7565,FS,11,0.882,L,1,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Foul,224.623,0.0147415,6,nya,0.0803596635,-123.5256848975,0.3219006431,-5.8359487236,4.9085405976,-6.67353,6.7565,-1.5391384397,55,5.3774389287,4.8150404082,-126.2603102068,-1.0363331467,-9.3867776031,22.7690368042,-24.2839033966,86.15,-0.3278093996,2.5472725443,-0.212135,2.46653,1
2017-04-28,170428_003605bos,6cf9f46c-0a25-4433-b690-8753da218653,3,3,547888,593523,39,Strikeout,S,282,3.371,1.535,-7.7564,1.95441,FS,22,0.908,L,2,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Swinging Strike (Blocked),255.85,-2.04052,6,nya,0.0780255781,-127.1658185979,0.3132737482,-6.8897524041,0.3689200001,-7.7564,1.95441,-1.4966534995,55,5.3528712674,6.5762211053,-130.1462013997,-4.0939152697,-11.7004983063,25.5629439697,-31.5524828796,88.89,0.2491955117,0.6779167468,0.36713,0.579802,2
2017-04-28,170428_003647bos,f8646611-f101-4a90-bbdb-7b519225ccb3,6,1,547888,456030,40,Strikeout,S,286,3.285,1.487,-2.2015,10.5817,FF,13,0.879,R,0,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Swinging Strike,191.713,0.188481,6,nya,0.07733213,-128.3274606382,0.310213763,-1.6356448594,8.9880362689,-2.2015,10.5817,-1.6310421595,55,5.3558556417,6.0024240286,-131.2710661017,-2.8462482421,-2.8327982063,25.4718547211,-16.6124832993,89.62,0.6678644053,2.6382120504,0.792804,2.55544,0
2017-04-28,170428_003702bos,2e2daf61-28ca-4550-abaa-6e7056132604,6,2,547888,456030,40,Strikeout,S,287,3.285,1.487,-3.16143,9.99695,FF,13,0.917,R,1,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Foul,197.512,-0.0192463,6,nya,0.0761812215,-130.2794966179,0.3054301518,-2.5356345252,8.2464735129,-3.16143,9.99695,-1.5344737365,55,5.2227763234,5.2661431772,-133.2278851985,-2.9450891788,-4.5301396484,25.8974051819,-17.4459317093,90.93,0.275312508,2.4545379544,0.39714,2.3687,1
2017-04-28,170428_003736bos,b971a2ef-1c09-4ac9-ba6a-a8709950d6bd,6,3,547888,456030,40,Strikeout,S,288,3.285,1.487,-6.797,10.22,FF,1,0.908,R,2,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Foul,213.598,1.27586,6,nya,0.0735801949,-134.819355914,0.2957691406,-6.1994985581,8.7192648878,-6.797,10.22,-1.3733008706,55,5.3700567138,4.3318012627,-138.0668662074,-1.1605869053,-11.8113515015,29.5400271759,-15.5669625168,94.19,-0.5879200908,3.6180859189,-0.473738,3.533,2
2017-04-28,170428_003817bos,f183f805-de28-4f3d-aa3f-12807796a41e,6,4,547888,456030,40,Strikeout,S,289,3.285,1.487,-4.7468,10.9453,FF,2,0.917,R,2,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Foul,203.412,1.0149,6,nya,0.0737410711,-134.4599722852,0.2971913099,-4.0718925068,9.1796762178,-4.7468,10.9453,-1.3628664401,55,5.3714849728,4.7338309935,-137.8945941817,-1.8539414698,-7.6837432022,31.1811652527,-14.8567660217,94.08,-0.0720549511,3.3837459983,0.0461615,3.2984,2
2017-04-28,170428_003848bos,bd5de02d-1902-421e-ad41-3fc0d8818091,6,5,547888,456030,40,Strikeout,S,290,3.285,1.487,0.972309,4.06291,SL,16,0.939,R,2,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Foul,166.58,-0.551144,6,nya,0.0805139338,-123.0525576663,0.3258731111,1.5427290315,2.3192164757,0.972309,4.06291,-1.6654124087,55,5.2863881146,2.5618277375,-126.4855273891,-1.0584896965,2.4212595587,28.5552230225,-28.5390704041,86.26,-0.2816874273,1.974590051,-0.159082,1.89052,2
2017-04-28,170428_003922bos,1dc9a6b1-e73c-4f49-a91b-d1807cda57e8,6,6,547888,456030,40,Strikeout,S,291,3.285,1.487,-8.47746,3.23105,SI,20,0.876,R,2,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Swinging Strike,249.126,-1.60053,6,nya,0.0769880846,-128.9489196965,0.3082218812,-7.5756590301,1.633028038,-8.47746,3.23105,-1.4148870261,55,5.3709209338,4.0066368081,-131.7627633671,-4.0168020553,-13.2905280228,24.4533973083,-29.3140604858,89.92,-0.9095771046,1.0445039174,-0.79823,0.94712,2
2017-04-28,170428_004001bos,8129122d-8d28-48f9-8c22-2d47346c4cb7,2,1,547888,643217,41,Lineout,S,295,3.301,1.504,-9.09252,6.94803,SI,22,0.918,L,0,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Called Strike,232.596,-1.10398,6,nya,0.0756309318,-131.2116633316,0.3034181549,-8.4763041572,5.4600707846,-9.09252,6.94803,-1.6143946839,55,5.2363713031,6.7493282854,-134.2283904132,-4.3199778348,-15.3451859589,26.6920066223,-22.2942908173,91.68,-0.1343046133,1.5042601552,-0.01867,1.41058,0
2017-04-28,170428_004013bos,5bca8a80-8db2-417a-be9d-205ed64562f5,2,2,547888,643217,41,Lineout,X,296,3.301,1.504,-10.307,6.19051,SI,16,0.919,L,1,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,"In play, out(s)",238.995,-0.503404,6,nya,0.075226862,-131.8751312673,0.3023035417,-9.5433512255,4.6381220839,-10.307,6.19051,-1.578808363,55,5.1735361056,5.9839954853,-135.0310659679,-2.6325647284,-17.4045655365,28.0779509888,-23.720283783,92.17,-0.5938298504,2.0421521936,-0.481404,1.95019,1
2017-04-28,170428_005246bos,2160e904-9d45-45d9-b77f-d24d324f579b,3,1,547888,605141,46,Groundout,S,334,3.285,1.487,3.22781,4.13363,SL,18,0.933,R,0,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Swinging Strike,142.041,-0.36534,7,nya,0.0822899139,-120.4143245388,0.3327974907,3.7305060132,2.2792644982,3.22781,4.13363,-1.5329250885,55,5.3290676229,3.6669872373,-123.7212148535,-0.4540874821,5.6137931709,26.9109816895,-28.7490847473,84.39,0.7208653238,2.1373976436,0.849756,2.05756,0
2017-04-28,170428_005307bos,0cc60061-5f95-4ea6-877b-4792d7662d8b,3,2,547888,605141,46,Groundout,S,335,3.285,1.487,2.83899,2.28562,SL,23,0.905,R,1,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Swinging Strike (Blocked),128.856,-1.8742,7,nya,0.0821114345,-120.752278572,0.3309399022,3.4218722078,0.5776866713,2.83899,2.28562,-1.6243969537,55,5.3480842008,3.8579693716,-123.8396614581,-2.9492900816,5.2073200111,25.1716323242,-31.2998907928,84.5,0.661227763,0.7904316343,0.790012,0.701098,1
2017-04-28,170428_005329bos,e8429d6a-16b8-4b3f-b00f-14b7b5d17f42,3,3,547888,605141,46,Groundout,X,336,3.285,1.487,-1.89407,7.94904,FF,13,0.912,R,2,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,"In play, out(s)",193.364,0.178959,7,nya,0.0762245508,-130.2647533171,0.3048647263,-1.3505449092,6.436717155,-1.89407,7.94904,-1.5438959725,55,5.3118785848,5.2370208637,-133.0347958652,-2.073294228,-2.4218287106,24.3116984711,-20.6365282898,90.79,0.4369848081,2.6338198177,0.560553,2.54688,2
2017-04-28,170428_005416bos,0bd68fba-3ad2-4b83-9d51-f7a416d31f31,2,1,547888,434670,47,Flyout,B,340,3.285,1.487,-0.298003,7.43045,FC,19,0.732,R,0,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Ball,182.252,-0.273113,7,nya,0.0769058211,-129.0705172524,0.3080998356,0.2394943181,5.8922903551,-0.298003,7.43045,-1.597557739,55,5.3029992074,7.5821543167,-131.9360240473,-2.6497638959,0.4204951887,24.9305339203,-21.8335364227,90.12,1.647598014,2.2283860058,1.7787,2.14047,0
2017-04-28,170428_005436bos,748177d8-ffb3-4a21-91e0-c24db9203949,2,2,547888,434670,47,Flyout,X,341,3.285,1.487,-2.28403,9.00164,FF,18,0.915,R,0,1,R,gid_2017_04_27_nyamlb_bosmlb_1/,"In play, out(s)",194.199,-0.632714,7,nya,0.076215105,-130.2557069159,0.3051399905,-1.7101867091,7.3762093075,-2.28403,9.00164,-1.6054779136,55,5.255282531,6.0226935787,-133.1011356344,-4.0151633001,-3.0612163181,24.9787707672,-18.9756625061,90.88,0.6495580618,1.9066238419,0.774206,1.81719,10
2017-04-28,170428_005524bos,4f3df00b-6b48-4eb5-bcb1-5e21fd26a996,3,1,547888,519048,48,Groundout,S,345,3.467,1.589,-10.3661,5.38858,SI,20,0.919,L,0,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Called Strike,242.52,-1.0095,7,nya,0.0748201105,-132.6599568289,0.2998472439,-9.4648103659,3.8031693185,-10.3661,5.38858,-1.6359948944,55,5.1786301581,5.0050208384,-135.6308779571,-3.3376069451,-17.5452897186,26.5690303192,-25.1289160614,92.57,-1.0622829275,1.6753999258,-0.951719,1.58008,0
2017-04-28,170428_005545bos,a34b5d02-0ff5-41ff-b048-3b82a904b2fb,3,2,547888,519048,48,Groundout,B,346,3.467,1.589,-10.1512,5.48335,FS,22,0.842,L,1,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Ball,241.609,-1.99542,7,nya,0.0781552768,-127.0050173338,0.3131325755,-9.1821375699,3.7530213272,-10.1512,5.48335,-1.3879192982,55,5.3755554984,6.4362814592,-129.8308804361,-5.2140187047,-15.6075970764,24.1927695618,-25.7996962433,88.7,-0.0632230222,0.7493910466,0.0507417,0.654305,1
2017-04-28,170428_005615bos,8d19e866-f816-4bc6-ba20-231db4319939,3,3,547888,519048,48,Groundout,X,347,3.467,1.589,-6.80943,6.07055,SI,21,0.746,L,1,1,R,gid_2017_04_27_nyamlb_bosmlb_1/,"In play, out(s)",228.262,-1.1573,7,nya,0.0780004393,-127.2229328156,0.3129605479,-6.1824912054,4.4997877188,-6.80943,6.07055,-1.6008790467,55,5.3505999645,5.1848832676,-130.1562518,-3.6244176125,-10.5204197998,25.1658416138,-24.5219481354,88.85,-0.3443123938,1.5318827724,-0.228284,1.4413,11
2017-04-28,170428_010445bos,bf56c853-cece-411a-a87f-5d6f3196c838,6,1,547888,593428,52,Pop Out,B,370,3.411,1.565,-5.52113,9.53232,FF,24,0.917,R,0,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Ball,210.049,-1.66168,8,nya,0.0756414283,-131.2397256723,0.3028905464,-4.8249493262,7.8136951843,-5.52113,9.53232,-1.5357027964,55,5.2663103377,8.382212427,-134.1182361179,-6.3998824733,-8.7653662796,25.4611888275,-17.9840529327,91.73,1.1925764918,1.0486307295,1.31713,0.954268,0
2017-04-28,170428_010505bos,93b0b345-0ee8-48b7-b4b0-c303d4203375,6,2,547888,593428,52,Pop Out,B,371,3.411,1.565,-3.34243,9.36323,FF,19,0.917,R,0,1,R,gid_2017_04_27_nyamlb_bosmlb_1/,Ball,199.61,-0.778627,8,nya,0.0757725393,-131.0172502582,0.3033587891,-2.7818041491,7.8311727771,-3.34243,9.36323,-1.5593123266,55,5.2124624039,7.2435529811,-133.8770434663,-4.3001837815,-5.0380460854,25.251430069,-17.9961865311,91.46,1.0212067134,1.8592327931,1.14661,1.76933,10
2017-04-28,170428_010528bos,b7b15f02-4fbb-4682-9edd-453357025939,6,3,547888,593428,52,Pop Out,B,372,3.411,1.565,-3.12815,9.59756,FF,23,0.917,R,0,2,R,gid_2017_04_27_nyamlb_bosmlb_1/,Ball,198.016,-1.33507,8,nya,0.07592403,-130.7530480393,0.3039996943,-2.5743084084,8.0756587157,-3.12815,9.59756,-1.6075452489,55,5.2052493814,6.4765951999,-133.6154289286,-5.5634247273,-4.6426188583,25.2241092072,-17.6150086288,91.29,0.6917008798,1.3476399197,0.815895,1.25573,20
2017-04-28,170428_010548bos,95cd520d-ca8c-426c-91ef-63e88abf2642,6,4,547888,593428,52,Pop Out,S,373,3.411,1.565,-4.7113,9.66249,FF,17,0.917,R,0,3,R,gid_2017_04_27_nyamlb_bosmlb_1/,Called Strike,205.961,-0.725249,8,nya,0.076088534,-130.4319576319,0.3051364013,-4.1362125502,8.1286851562,-4.7113,9.66249,-1.617348202,55,5.2042819698,5.0687241558,-133.4025180628,-4.1799614081,-7.4039513702,26.1245417938,-17.6283963089,91.07,-0.1437874347,1.9072836235,-0.0248573,1.8186,30
2017-04-28,170428_010604bos,aa0d6a67-7307-468e-87a5-28edcefe27af,6,5,547888,593428,52,Pop Out,S,374,3.411,1.565,-4.23994,10.8458,FF,19,0.917,R,1,3,R,gid_2017_04_27_nyamlb_bosmlb_1/,Foul,201.317,-0.83037,8,nya,0.0755066978,-131.4083868702,0.3031560208,-3.6637135897,9.2842946885,-4.23994,10.8458,-1.5629123778,55,5.1855273567,7.2092558056,-134.4871360667,-4.9219759593,-6.6441261406,27.2875209198,-15.3419783478,91.89,0.8611443321,1.8107054442,0.985139,1.72157,31
2017-04-28,170428_010639bos,b86bd475-5ec6-4d2b-81d1-8c90cc297b37,6,6,547888,593428,52,Pop Out,X,375,3.411,1.565,-0.32203,3.8213,SL,7,0.931,R,2,3,R,gid_2017_04_27_nyamlb_bosmlb_1/,"In play, out(s)",184.774,0.91455,8,nya,0.0800539252,-123.7928812913,0.3235374371,0.2708205837,2.1704193073,-0.32203,3.8213,-1.7019098647,55,5.2285670123,3.923383777,-127.1467585691,2.2580514684,0.4312025671,28.0540252075,-28.7232420807,86.75,0.0788112054,3.4095382807,0.202512,3.33213,32
2017-04-28,170428_010727bos,26c50188-75db-448d-9333-0e95fe70b173,1,1,547888,598265,53,Groundout,X,379,3.301,1.504,-8.70259,6.00922,SI,17,0.919,L,0,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,"In play, out(s)",235.357,-0.510794,8,nya,0.0749262721,-132.3732090049,0.3014743609,-8.097436848,4.5495970355,-8.70259,6.00922,-1.5982155182,55,5.1104171992,7.5707282811,-135.634013828,-2.5103757571,-14.8489434357,29.1306414948,-23.8360255127,92.64,0.2626974144,2.0357341198,0.380548,1.94355,0
2017-04-28,170428_010810bos,bf8c648f-918e-478c-b98c-1a4c92304d26,5,1,547888,506702,54,Groundout,S,383,3.301,1.504,-10.0551,5.67193,SI,15,0.919,L,0,0,R,gid_2017_04_27_nyamlb_bosmlb_1/,Called Strike,240.559,-0.397792,8,nya,0.07463583,-132.8078717619,0.3012899862,-9.4356300034,4.2174262289,-10.0551,5.67193,-1.6715914426,55,5.1149986024,5.8524146715,-136.3207559325,-2.1711207816,-17.3240830536,31.5139232025,-24.4356863861,93.04,-0.7317054511,2.1373055957,-0.61937,2.04508,0
